timestamp,open,high,low,close,volume,Ticker,Sector
2020-07-02,315.11,319.38,311.935,315.47,3230877,AVGO,Information Technology
2020-06-30,290.42,328.11,287.37,315.61,65234712,AVGO,Information Technology
2020-05-29,266.0,292.0,254.75,291.27,41960729,AVGO,Information Technology
2020-04-30,227.99,276.99,219.68,271.62,62006048,AVGO,Information Technology
2020-03-31,276.76,288.48,155.67,237.1,119531134,AVGO,Information Technology
2020-02-28,305.63,325.7,262.74,272.62,45884003,AVGO,Information Technology
2020-01-31,319.32,331.58,298.8,305.16,58302799,AVGO,Information Technology
2019-12-31,317.72,331.2,303.13,316.02,51847995,AVGO,Information Technology
2019-11-29,292.99,325.67,292.09,316.21,40861789,AVGO,Information Technology
2019-10-31,278.27,294.08,267.22,292.85,42758739,AVGO,Information Technology
2019-09-30,280.0,302.33,270.0,276.07,52187057,AVGO,Information Technology
2019-08-30,289.13,297.82,262.5,282.64,45422110,AVGO,Information Technology
2019-07-31,301.68,305.75,272.41,289.99,52041498,AVGO,Information Technology
2019-06-28,252.55,291.75,251.2,287.86,73711281,AVGO,Information Technology
2019-05-31,320.5,323.2,250.09,251.64,64215569,AVGO,Information Technology
2019-04-30,303.11,322.4458,299.75,318.4,40855951,AVGO,Information Technology
2019-03-29,277.73,303.3,259.2,300.71,72694101,AVGO,Information Technology
2019-02-28,269.15,286.625,264.89,275.36,41510343,AVGO,Information Technology
2019-01-31,248.85,273.75,230.3327,268.25,74939546,AVGO,Information Technology
2018-12-31,245.2,261.59,217.61,254.28,97816619,AVGO,Information Technology
2018-11-30,225.16,242.62,213.71,237.41,64531353,AVGO,Information Technology
2018-10-31,247.88,252.1413,208.23,223.49,74095176,AVGO,Information Technology
2018-09-28,218.59,250.1,213.92,246.73,96345586,AVGO,Information Technology
2018-08-31,223.26,223.94,202.77,219.03,70856922,AVGO,Information Technology
2018-07-31,240.09,251.8,197.4567,221.77,174204440,AVGO,Information Technology
2018-06-29,254.37,271.81,242.265,242.64,76084243,AVGO,Information Technology
2018-05-31,230.845,255.29,221.98,252.07,71235166,AVGO,Information Technology
2018-04-30,233.95,252.85,225.44,229.42,75688809,AVGO,Information Technology
2018-03-29,245.86,273.85,234.76,235.65,100903637,AVGO,Information Technology
2018-02-28,241.72,255.74,224.9,246.46,70848910,AVGO,Information Technology
2018-01-31,259.77,274.26,237.01,248.03,74296557,AVGO,Information Technology
2017-12-29,275.21,275.7,253.39,256.9,65026538,AVGO,Information Technology
2017-11-30,264.24,285.68,248.87,277.94,74661022,AVGO,Information Technology
2017-10-31,245.31,266.7,237.51,263.91,52551023,AVGO,Information Technology
2017-09-29,252.33,255.34,231.53,242.54,53110903,AVGO,Information Technology
2017-08-31,248.23,259.36,238.7,252.07,59502055,AVGO,Information Technology
2017-07-31,234.51,258.49,227.5,246.66,40963842,AVGO,Information Technology
2017-06-30,241.6,256.78,230.5701,233.05,81439377,AVGO,Information Technology
2017-05-31,222.09,242.89,219.91,239.48,49731660,AVGO,Information Technology
2017-04-28,219.0,224.09,208.44,220.81,36239630,AVGO,Information Technology
2017-03-31,213.07,227.75,210.56,218.96,66287633,AVGO,Information Technology
2017-02-28,202.25,215.955,200.21,210.93,45313269,AVGO,Information Technology
2017-01-31,178.29,205.79,173.31,199.5,66354811,AVGO,Information Technology
2016-12-30,170.01,183.99,160.62,176.77,67190601,AVGO,Information Technology
2016-11-30,170.72,178.02,163.02,170.49,53653357,AVGO,Information Technology
2016-10-31,173.01,177.0,166.8,170.28,42304250,AVGO,Information Technology
2016-09-30,176.88,177.67,158.7501,172.52,74602439,AVGO,Information Technology
2016-08-31,162.78,179.42,161.2803,176.42,47832893,AVGO,Information Technology
2016-07-29,154.47,167.6,147.16,161.98,41773861,AVGO,Information Technology
2016-06-30,153.41,166.0,142.27,155.4,75929099,AVGO,Information Technology
2016-05-31,146.16,154.95,139.18,154.36,44798155,AVGO,Information Technology
2016-04-29,154.04,159.65,143.25,145.75,51988423,AVGO,Information Technology
2016-03-31,135.37,157.37,134.3,154.5,85657902,AVGO,Information Technology
2016-02-29,133.34,138.69,114.25,133.97,90191987,AVGO,Information Technology
2016-01-29,142.07,143.3,117.17,133.71,131679166,AVGO,Information Technology
2015-12-31,131.17,149.72,130.91,145.15,77344829,AVGO,Information Technology
2015-11-30,123.66,130.7,115.21,130.45,58207965,AVGO,Information Technology
2015-10-30,123.11,129.84,111.53,123.13,85556263,AVGO,Information Technology
2015-09-30,121.52,134.95,118.0571,125.01,71045603,AVGO,Information Technology
2015-08-31,126.42,128.04,100.0,125.97,80920865,AVGO,Information Technology
2015-07-31,134.41,137.75,123.52,125.14,82807039,AVGO,Information Technology
2015-06-30,148.24,150.5,131.04,132.93,77211088,AVGO,Information Technology
2015-05-29,117.92,149.24,115.39,148.07,80027680,AVGO,Information Technology
2015-04-30,126.66,128.0,114.56,116.88,43183942,AVGO,Information Technology
2015-03-31,127.21,136.28,116.96,126.98,56787361,AVGO,Information Technology
2015-02-27,103.25,129.89,99.16,127.62,44734261,AVGO,Information Technology
2015-01-30,100.93,108.34,95.18,102.88,38259092,AVGO,Information Technology
2014-12-31,93.05,105.0,89.72,100.59,51614549,AVGO,Information Technology
2014-11-28,86.44,94.4334,83.5,93.4,28902401,AVGO,Information Technology
2014-10-31,87.12,87.92,68.7501,86.25,68449177,AVGO,Information Technology
2014-09-30,82.97,90.88,82.3956,87.0,45910651,AVGO,Information Technology
2014-08-29,69.92,84.8,68.71,82.09,35857500,AVGO,Information Technology
2014-07-31,72.48,76.44,68.8,69.38,42355000,AVGO,Information Technology
2014-06-30,71.21,72.5,70.06,72.07,35952400,AVGO,Information Technology
2014-05-30,62.92,72.0,62.58,70.67,125561000,AVGO,Information Technology
2014-04-30,64.55,65.58,57.27,63.5,49858600,AVGO,Information Technology
2014-03-31,61.15,65.83,60.45,64.41,41831000,AVGO,Information Technology
2014-02-28,54.8,63.49,52.96,61.7,37452700,AVGO,Information Technology
2014-01-31,52.85,57.18,51.89,54.6375,40854100,AVGO,Information Technology
2013-12-31,45.49,54.54,44.42,52.879,58577200,AVGO,Information Technology
2013-11-29,45.79,45.885,42.45,44.73,39641900,AVGO,Information Technology
2013-10-31,43.14,47.21,41.83,45.43,58591600,AVGO,Information Technology
2013-09-30,38.82,43.29,38.04,43.08,50939600,AVGO,Information Technology
2013-08-30,37.03,39.45,35.75,38.51,44210300,AVGO,Information Technology
2013-07-31,37.85,39.74,36.3,36.68,44026300,AVGO,Information Technology
2013-06-28,37.68,38.87,35.62,37.38,57675500,AVGO,Information Technology
2013-05-31,32.06,38.266,31.25,37.73,60826900,AVGO,Information Technology
2013-04-30,35.82,36.0,30.57,31.96,57958600,AVGO,Information Technology
2013-03-28,33.92,36.98,33.01,35.9,49898400,AVGO,Information Technology
2013-02-28,35.92,36.3,32.66,34.22,61690000,AVGO,Information Technology
2013-01-31,32.43,36.09,32.09,35.77,66879000,AVGO,Information Technology
2012-12-31,35.39,35.58,30.5,31.6508,72595500,AVGO,Information Technology
2012-11-30,33.29,35.43,31.68,35.1,35153600,AVGO,Information Technology
2012-10-31,35.14,35.54,32.54,33.03,34581800,AVGO,Information Technology
2012-09-28,36.37,36.83,32.39,34.865,51683800,AVGO,Information Technology
2012-08-31,37.11,37.88,35.41,36.57,37931000,AVGO,Information Technology
2012-07-31,35.77,37.64,32.14,36.9,36336700,AVGO,Information Technology
2012-06-29,32.43,35.94,30.175,35.9,51855700,AVGO,Information Technology
2012-05-31,34.53,34.95,29.7,33.1,51522500,AVGO,Information Technology
2012-04-30,38.89,39.01,32.38,34.48,43848200,AVGO,Information Technology
2012-03-30,37.74,39.22,34.6,38.97,36833300,AVGO,Information Technology
2012-02-29,34.39,37.7,33.95,37.61,45074100,AVGO,Information Technology
2012-01-31,29.48,35.0,28.02,33.94,51942100,AVGO,Information Technology
2011-12-30,29.82,31.94,27.39,28.86,62337500,AVGO,Information Technology
2011-11-30,32.69,34.86,28.12,29.92,45753400,AVGO,Information Technology
2011-10-31,32.79,35.97,30.86,33.77,67058000,AVGO,Information Technology
2011-09-30,33.01,37.99,30.221,32.77,66255700,AVGO,Information Technology
2011-08-31,34.0,34.5,26.42,33.11,62049500,AVGO,Information Technology
2011-07-29,38.22,39.45,32.41,33.63,43717500,AVGO,Information Technology
2011-06-30,33.84,38.7,32.185,38.0,64971800,AVGO,Information Technology
2011-05-31,33.74,36.18,31.48,33.79,43831600,AVGO,Information Technology
2011-04-29,31.5,33.82,29.96,33.46,23891900,AVGO,Information Technology
2011-03-31,32.25,33.1495,28.27,31.1,57320600,AVGO,Information Technology
2011-02-28,28.92,34.6,28.6,33.99,44762300,AVGO,Information Technology
2011-01-31,28.7,29.44,26.97,28.71,40137100,AVGO,Information Technology
2010-12-31,26.48,28.94,24.48,28.4125,46933300,AVGO,Information Technology
2010-11-30,24.5,27.25,23.77,26.11,18904100,AVGO,Information Technology
2010-10-29,22.62,24.95,21.54,24.68,16815700,AVGO,Information Technology
2010-09-30,20.3,23.0,18.41,22.51,21650000,AVGO,Information Technology
2010-08-31,21.98,22.93,19.281,20.15,21443900,AVGO,Information Technology
2010-07-30,21.32,23.13,20.5,21.76,13538300,AVGO,Information Technology
2010-06-30,20.66,23.69400000000001,20.34,21.06,33439400,AVGO,Information Technology
2010-05-28,20.65,21.55,18.3812,20.65,12498300,AVGO,Information Technology
2010-04-30,20.69,22.88,19.67,20.51,7824400,AVGO,Information Technology
2010-03-31,18.7,20.68,18.12,20.5625,11100500,AVGO,Information Technology
2010-02-26,17.38,18.39,16.5,18.15,15168900,AVGO,Information Technology
2010-01-29,18.3,19.55,16.842,17.38,26906900,AVGO,Information Technology
2009-12-31,15.9,18.29,15.38,18.29,7546800,AVGO,Information Technology
2009-11-30,15.1,16.21,14.33,15.86,5093900,AVGO,Information Technology
2009-10-30,17.0,17.95,14.7184,15.0,17123100,AVGO,Information Technology
2009-09-30,18.25,18.44,15.87,17.07,22171200,AVGO,Information Technology
